"x"	"y"	"z"
87.1915597770251	398.7662391081	-174.38311955405
96.1843825210665	434.737530084266	-192.368765042133
99.1793799692395	446.717519876958	-198.358759938479
101.409837614287	455.639350457149	-202.819675228574
102.358353109655	459.433412438621	-204.71670621931
106.296028407892	475.184113631567	-212.592056815784
97.4890186671602	439.956074668641	-194.97803733432
103.472659907808	463.890639631232	-206.945319815616
94.0625195902016	426.250078360806	-188.125039180403
98.396402851502	443.585611406008	-196.792805703004
97.4426092654859	439.770437061944	-194.885218530972
100.865564189025	453.462256756102	-201.731128378051
94.9554494813248	429.821797925299	-189.91089896265
107.951874753133	481.807499012531	-215.903749506266
103.929219072482	465.716876289929	-207.858438144964
98.7727188482174	445.090875392869	-197.545437696435
94.7473459109778	428.989383643911	-189.494691821956
96.3711553419132	435.484621367653	-192.742310683826
99.6292521983329	448.517008793332	-199.258504396666
89.9866890102607	409.946756041043	-179.973378020521
97.6688299536384	440.675319814554	-195.337659907277
104.483307947139	467.933231788556	-208.966615894278
104.660468872464	468.641875489858	-209.320937744929
99.1096608021363	446.438643208545	-198.219321604273
101.087237944751	454.348951779004	-202.174475889502
96.3589520069769	435.435808027907	-192.717904013954
97.0355157598505	438.142063039402	-194.071031519701
98.2928543030514	443.171417212206	-196.585708606103
103.002730149361	462.010920597446	-206.005460298723
102.597314630531	460.389258522125	-205.194629261062
98.2068177501649	442.827271000659	-196.41363550033
104.237661531977	466.950646127909	-208.475323063955
89.2187813580082	406.875125432033	-178.437562716016
98.6913632345914	444.765452938366	-197.382726469183
105.278676074957	471.114704299829	-210.557352149914
106.234045540726	474.936182162903	-212.468091081451
103.442549776941	463.770199107764	-206.885099553882
100.568547448192	452.27418979277	-201.137094896385
100.809453096589	453.237812386354	-201.618906193177
97.9989919386485	441.995967754594	-195.997983877297
95.3972325865384	431.588930346154	-190.794465173077
97.5657932371853	440.263172948741	-195.131586474371
99.4117004353871	447.646801741548	-198.823400870774
94.2566856314654	427.026742525861	-188.513371262931
99.0273105442428	446.109242176971	-198.054621088486
108.106780094769	482.427120379075	-216.213560189538
95.928010206157	433.712040824628	-191.856020412314
94.7605752435468	429.042300974187	-189.521150487094
97.5341965308615	440.136786123446	-195.068393061723
104.097674777786	466.390699111145	-208.195349555573
96.6690026624391	436.676010649756	-193.338005324878
105.768308895562	473.073235582248	-211.536617791124
94.9231238499193	429.692495399677	-189.846247699839
98.7427640388392	444.971056155357	-197.485528077678
97.54320887095	440.1728354838	-195.0864177419
97.7424938994576	440.96997559783	-195.484987798915
97.7404117560231	440.961647024093	-195.480823512046
87.7150278578516	400.860111431406	-175.430055715703
94.7421356271054	428.968542508421	-189.484271254211
102.708224543088	460.832898172353	-205.416449086177
106.396468382201	475.585873528804	-212.792936764402
96.0840482534072	434.336193013629	-192.168096506814
98.2773712287687	443.109484915075	-196.554742457537
93.5116045694715	424.046418277886	-187.023209138943
97.4112174826364	439.644869930546	-194.822434965273
101.444022685078	455.776090740313	-202.888045370157
96.8506002142676	437.40240085707	-193.701200428535
101.057657769783	454.230631079131	-202.115315539565
99.5424869790912	448.169947916365	-199.084973958182
93.4767858170419	423.907143268167	-186.953571634084
96.0506388652097	434.202555460839	-192.101277730419
92.8728175670974	421.49127026839	-185.745635134195
95.5397999800206	432.159199920082	-191.079599960041
106.345961921661	475.383847686644	-212.691923843322
96.8961353498072	437.584541399229	-193.792270699614
97.375630286556	439.502521146224	-194.751260573112
96.139804053425	434.5592162137	-192.27960810685
102.987453281158	461.94981312463	-205.974906562315
102.711622145008	460.846488580031	-205.423244290015
105.186145034569	470.744580138277	-210.372290069139
103.997456761431	465.989827045723	-207.994913522861
98.126116405389	442.504465621556	-196.252232810778
102.285942516048	459.143770064192	-204.571885032096
101.693476388801	456.773905555205	-203.386952777602
106.28777278698	475.151091147918	-212.575545573959
100.961026494464	453.844105977858	-201.922052988929
101.26569091633	455.062763665321	-202.531381832661
97.8233183987626	441.29327359505	-195.646636797525
100.490606588346	451.962426353385	-200.981213176692
103.818702562493	465.274810249973	-207.637405124986
105.96916627799	473.876665111961	-211.93833255598
103.130347954525	462.521391818099	-206.26069590905
102.1261395454	458.504558181599	-204.252279090799
102.26893099448	459.075723977921	-204.53786198896
100.627128527015	452.508514108061	-201.254257054031
98.38903909757	443.55615639028	-196.77807819514
100.301943220445	451.207772881779	-200.60388644089
95.1894788204649	430.75791528186	-190.37895764093
98.5104615889586	444.041846355835	-197.020923177917
102.609564621482	460.438258485928	-205.219129242964
102.468040628176	459.872162512705	-204.936081256353
98.211441987973	442.845767951892	-196.422883975946
100.633923999839	452.535695999357	-201.267847999678
97.9440042494588	441.776016997835	-195.888008498918
95.5089465424993	432.035786169997	-191.017893084999
98.2114439110989	442.845775644396	-196.422887822198
91.5525852070506	416.210340828202	-183.105170414101
97.087605469765	438.35042187906	-194.17521093953
99.0131985753865	446.052794301546	-198.026397150773
97.5455372877594	440.182149151037	-195.091074575519
100.415791394166	451.663165576665	-200.831582788332
96.7976857917328	437.190743166931	-193.595371583466
105.294815616762	471.179262467047	-210.589631233524
100.124656315064	450.498625260257	-200.249312630128
96.7055453067059	436.822181226823	-193.411090613412
96.5329930747109	436.131972298843	-193.065986149422
94.9896736849036	429.958694739614	-189.979347369807
95.7992081389444	433.196832555778	-191.598416277889
103.306099203239	463.224396812958	-206.612198406479
96.6253189763028	436.501275905211	-193.250637952606
91.3332762260851	415.333104904341	-182.66655245217
103.096059972289	462.384239889157	-206.192119944578
102.394725312201	459.578901248803	-204.789450624401
104.788898704264	469.155594817056	-209.577797408528
98.5273045223197	444.109218089279	-197.054609044639
102.809279195963	461.237116783852	-205.618558391926
100.301388233453	451.205552933813	-200.602776466907
90.9493976720251	413.797590688101	-181.89879534405
104.218820957423	466.875283829692	-208.437641914846
96.410698753884	435.642795015536	-192.821397507768
109.595419485747	488.381677942987	-219.190838971493
105.052798678059	470.211194712237	-210.105597356119
105.162340061755	470.64936024702	-210.32468012351
107.953942310942	481.815769243766	-215.907884621883
100.836827625048	453.347310500191	-201.673655250096
98.2212137337136	442.884854934855	-196.442427467427
93.3660899455317	423.464359782127	-186.732179891063
102.329320787757	459.317283151026	-204.658641575513
97.1551697031756	438.620678812703	-194.310339406351
105.475995092569	471.903980370278	-210.951990185139
100.244803757252	450.979215029009	-200.489607514504
98.9886605702934	445.954642281173	-197.977321140587
104.034573419283	466.138293677131	-208.069146838566
97.3790846562287	439.516338624915	-194.758169312457
110.536525465011	492.146101860044	-221.073050930022
98.7786683939558	445.114673575823	-197.557336787912
100.39397280605	451.575891224199	-200.7879456121
97.2431648236319	438.972659294527	-194.486329647264
101.257122639606	455.028490558423	-202.514245279211
103.680698126864	464.722792507458	-207.361396253729
93.9514121785248	425.805648714099	-187.90282435705
99.9411905983141	449.764762393256	-199.882381196628
102.422606633659	459.690426534635	-204.845213267317
95.9324766182092	433.729906472837	-191.864953236418
104.462558223427	467.850232893708	-208.925116446854
98.9593449712856	445.837379885142	-197.918689942571
104.145903584341	466.583614337364	-208.291807168682
101.964317019334	457.857268077334	-203.928634038667
94.6965118004644	428.786047201858	-189.393023600929
104.438229316514	467.752917266054	-208.876458633027
98.5635634196453	444.254253678581	-197.127126839291
106.893586040234	477.574344160936	-213.787172080468
96.7829306367034	437.131722546814	-193.565861273407
105.709222071495	472.836888285979	-211.41844414299
95.6528428974783	432.611371589913	-191.305685794957
102.288484604987	459.153938419947	-204.576969209973
105.699173536707	472.796694146827	-211.398347073414
98.3757145938122	443.502858375249	-196.751429187624
100.196588750143	450.786355000574	-200.393177500287
95.8749393296277	433.499757318511	-191.749878659255
104.122320890543	466.489283562173	-208.244641781086
103.186207072014	462.744828288058	-206.372414144029
97.3311386573787	439.324554629515	-194.662277314757
100.933990602865	453.735962411458	-201.867981205729
107.448780177272	479.795120709087	-214.897560354544
99.7753875524267	449.101550209707	-199.550775104853
96.0910720226481	434.364288090592	-192.182144045296
103.797939326053	465.191757304212	-207.595878652106
100.772868964842	453.091475859366	-201.545737929683
95.9307974468374	433.72318978735	-191.861594893675
100.057116016338	450.228464065354	-200.114232032677
93.9195734169908	425.678293667963	-187.839146833982
97.3066028074199	439.22641122968	-194.61320561484
97.0025439944359	438.010175977744	-194.005087988872
99.8628790140615	449.451516056246	-199.725758028123
88.1108129004444	402.443251601778	-176.221625800889
102.778521309274	461.114085237096	-205.557042618548
102.920846755211	461.683387020845	-205.841693510422
95.4641328433098	431.856531373239	-190.92826568662
99.7740716142383	449.096286456953	-199.548143228477
98.9665771920505	445.866308768202	-197.933154384101
95.00494468913	430.01977875652	-190.00988937826
99.587557676463	448.350230705852	-199.175115352926
106.676783537547	476.707134150187	-213.353567075093
94.8879839514858	429.551935805943	-189.775967902972
102.983197377369	461.932789509475	-205.966394754738
101.960348691183	457.841394764732	-203.920697382366
92.0131704529644	418.052681811858	-184.026340905929
94.3646587319843	427.458634927937	-188.729317463969
103.671380538096	464.685522152383	-207.342761076191
97.0020769782635	438.008307913054	-194.004153956527
95.0462425259046	430.184970103619	-190.092485051809
106.457793617775	475.831174471099	-212.91558723555
98.4425027883627	443.770011153451	-196.885005576725
101.053678985851	454.214715943405	-202.107357971703
99.1899134080774	446.75965363231	-198.379826816155
104.230755652179	466.923022608716	-208.461511304358
101.047589340076	454.190357360305	-202.095178680153
100.430796251345	451.723185005382	-200.861592502691
103.323686404103	463.294745616412	-206.647372808206
103.445097897628	463.780391590511	-206.890195795256
101.321237006752	455.284948027006	-202.642474013503
104.359849736661	467.439398946642	-208.719699473321
102.39515410852	459.580616434081	-204.790308217041
101.988170468003	457.952681872012	-203.976340936006
98.1677207948865	442.670883179546	-196.335441589773
103.66986116957	464.679444678279	-207.339722339139
98.3586467546089	443.434587018436	-196.717293509218
96.6955886398675	436.78235455947	-193.391177279735
100.183333749327	450.733334997308	-200.366667498654
100.099849123862	450.39939649545	-200.199698247725
96.4198451175781	435.679380470312	-192.839690235156
97.4040330452608	439.616132181043	-194.808066090522
97.7811470472162	441.124588188865	-195.562294094432
95.7938125957287	433.175250382915	-191.587625191457
99.5866783479121	448.346713391648	-199.173356695824
94.2622291966684	427.048916786673	-188.524458393337
94.4775259209054	427.910103683621	-188.955051841811
94.0024298840059	426.009719536024	-188.004859768012
100.088075440266	450.352301761064	-200.176150880532
100.399854887262	451.599419549049	-200.799709774525
99.5395174811102	448.158069924441	-199.07903496222
98.3938447696482	443.575379078593	-196.787689539296
109.378493630954	487.513974523817	-218.756987261909
96.0911326336211	434.364530534484	-192.182265267242
103.588927082736	464.355708330943	-207.177854165471
99.6330308287914	448.532123315165	-199.266061657583
98.7339545086251	444.9358180345	-197.46790901725
94.3884210433291	427.553684173317	-188.776842086658
99.3816243105646	447.526497242258	-198.763248621129
102.567165160909	460.268660643638	-205.134330321819
94.375524190682	427.502096762728	-188.751048381364
96.4449459596844	435.779783838737	-192.889891919369
100.478589737155	451.914358948622	-200.957179474311
103.701744514165	464.806978056658	-207.403489028329
97.2786923099601	439.11476923984	-194.55738461992
99.4823395591634	447.929358236654	-198.964679118327
100.501660877805	452.006643511219	-201.00332175561
99.1558349203476	446.62333968139	-198.311669840695
103.485507103377	463.942028413509	-206.971014206754
106.234721845973	474.938887383893	-212.469443691947
100.872753028056	453.491012112224	-201.745506056112
101.624618965699	456.498475862795	-203.249237931398
98.9671705909577	445.868682363831	-197.934341181915
103.541136395727	464.164545582909	-207.082272791455
102.234114517777	458.936458071109	-204.468229035555
100.727137686381	452.908550745523	-201.454275372762
105.792544617895	473.170178471582	-211.585089235791
101.492811637622	455.971246550488	-202.985623275244
98.4197964487026	443.67918579481	-196.839592897405
98.0898823995407	442.359529598163	-196.179764799081
99.348023923296	447.392095693184	-198.696047846592
99.2439583015338	446.975833206135	-198.487916603068
100.725450791152	452.901803164607	-201.450901582303
103.304675006552	463.218700026207	-206.609350013103
101.577662752702	456.310651010807	-203.155325505403
102.95433976296	461.817359051839	-205.908679525919
98.9154791144875	445.66191645795	-197.830958228975
99.7536357076795	449.014542830718	-199.507271415359
103.397741470727	463.590965882908	-206.795482941454
95.1670833506326	430.66833340253	-190.334166701265
104.230808172396	466.923232689583	-208.461616344791
109.497376095301	487.989504381203	-218.994752190601
98.3990103024162	443.596041209665	-196.798020604832
103.966463488567	465.865853954267	-207.932926977133
103.853911209735	465.415644838938	-207.707822419469
100.398771738373	451.595086953492	-200.797543476746
97.3883912996262	439.553565198505	-194.776782599252
94.5519814868481	428.207925947392	-189.103962973696
101.812081006844	457.248324027374	-203.624162013687
100.04323080756	450.17292323024	-200.08646161512
95.9060131073069	433.624052429228	-191.812026214614
93.5363201160535	424.145280464214	-187.072640232107
96.5542515176845	436.217006070738	-193.108503035369
103.46318785541	463.852751421639	-206.926375710819
95.9633711286642	433.853484514657	-191.926742257328
99.4570076936356	447.828030774543	-198.914015387271
102.297348042565	459.189392170261	-204.594696085131
90.4086837256725	411.63473490269	-180.817367451345
101.127151213141	454.508604852566	-202.254302426283
100.165266533053	450.661066132211	-200.330533066105
92.5975071573515	420.390028629406	-185.195014314703
96.8220913007174	437.28836520287	-193.644182601435
98.018854960451	442.075419841804	-196.037709920902
97.256476514544	439.025906058176	-194.512953029088
97.7889761631032	441.155904652413	-195.577952326206
99.5898239649213	448.359295859685	-199.179647929843
103.299513984622	463.198055938488	-206.599027969244
99.4881501396062	447.952600558425	-198.976300279212
97.6469179853101	440.58767194124	-195.29383597062
102.672753948768	460.691015795071	-205.345507897535
104.020593292468	466.082373169871	-208.041186584936
99.4311847080681	447.724738832272	-198.862369416136
103.457143697908	463.828574791631	-206.914287395816
99.9123816255475	449.64952650219	-199.824763251095
98.9410764937341	445.764305974936	-197.882152987468
96.3467478798282	435.386991519313	-192.693495759656
95.4614792726288	431.845917090515	-190.922958545258
103.058228395942	462.232913583768	-206.116456791884
102.282840552483	459.131362209932	-204.565681104966
94.5932242850401	428.37289714016	-189.18644857008
91.8804581243194	417.521832497278	-183.760916248639
102.361914614651	459.447658458603	-204.723829229302
94.3477201456443	427.390880582577	-188.695440291289
106.441366203842	475.765464815368	-212.882732407684
107.361770187564	479.447080750256	-214.723540375128
105.473191638723	471.892766554893	-210.946383277446
94.9777074616417	429.910829846567	-189.955414923283
94.4626116472398	427.850446588959	-188.92522329448
99.9216812829692	449.686725131877	-199.843362565938
100.65034261905	452.601370476201	-201.3006852381
99.4611665941202	447.844666376481	-198.92233318824
99.6608054482008	448.643221792803	-199.321610896402
97.7081525712659	440.832610285064	-195.416305142532
106.670425745128	476.681702980513	-213.340851490257
97.6931930606763	440.772772242705	-195.386386121353
101.20742537235	454.829701489401	-202.4148507447
98.4407106888213	443.762842755285	-196.881421377643
96.7762149248319	437.104859699328	-193.552429849664
97.3965044289051	439.58601771562	-194.79300885781
92.6951892105758	420.780756842303	-185.390378421152
99.60067442433	448.40269769732	-199.20134884866
100.517613863169	452.070455452674	-201.035227726337
101.661875611621	456.647502446482	-203.323751223241
105.246050229841	470.984200919363	-210.492100459682
93.3771669959813	423.508667983925	-186.754333991963
97.7779244387757	441.111697755103	-195.555848877551
93.4408101732546	423.763240693018	-186.881620346509
101.155722425689	454.622889702756	-202.311444851378
109.167018130091	486.668072520364	-218.334036260182
103.488360398116	463.953441592465	-206.976720796232
98.5195414304919	444.078165721967	-197.039082860984
105.194117113047	470.776468452189	-210.388234226095
99.3792250574957	447.516900229983	-198.758450114991
101.272142226129	455.088568904517	-202.544284452258
99.716127081921	448.864508327684	-199.432254163842
100.733869307613	452.935477230453	-201.467738615227
103.116357159269	462.465428637078	-206.232714318539
94.9732142117319	429.892856846928	-189.946428423464
107.973145791355	481.892583165419	-215.94629158271
98.5968934483219	444.387573793288	-197.193786896644
101.604154021381	456.416616085524	-203.208308042762
108.538474096246	484.153896384985	-217.076948192493
99.7109357189123	448.843742875649	-199.421871437825
97.5904892189185	440.361956875674	-195.180978437837
108.211498931946	482.845995727783	-216.422997863892
96.0327797101296	434.131118840519	-192.065559420259
100.541250465911	452.165001863644	-201.082500931822
98.1695870722708	442.678348289083	-196.339174144542
99.8063153320045	449.225261328018	-199.612630664009
99.2308241603919	446.923296641568	-198.461648320784
95.9165857338639	433.666342935456	-191.833171467728
94.2366929291651	426.946771716661	-188.47338585833
103.046674837951	462.186699351803	-206.093349675901
102.789930622715	461.15972249086	-205.57986124543
95.7985386264526	433.19415450581	-191.597077252905
94.0650905399332	426.260362159733	-188.130181079866
99.8920934799365	449.568373919746	-199.784186959873
103.770059606648	465.08023842659	-207.540119213295
97.4840418591803	439.936167436721	-194.968083718361
97.4767957640453	439.907183056181	-194.953591528091
95.9047484802067	433.618993920827	-191.809496960413
103.156248448831	462.624993795323	-206.312496897661
104.802064748081	469.208258992323	-209.604129496161
105.010291435606	470.041165742423	-210.020582871211
97.2238887192269	438.895554876908	-194.447777438454
97.8554054622085	441.421621848834	-195.710810924417
